,진입 탈출로 개수,30m 이내 진입 탈출로 개수,최소 도로폭,교차로 개수,침엽수림 비율,산림기준 이격 거리,창문,산불 진화용수 거리,소방서와의 거리,담 유무,산림방향 담 유무,최대 경사도,최소 경사도,주건물 지붕특성,비산거리,불난 후 상태
0,"강릉시 안현동",,,,,,,,,,,,,,,
205,1,3.0,4.2,3.0,0.0,36.13,21.34,0.97,1.06,0.0,0.0,6.0,0.0,1.0,0.0,0.0
206,1,3.0,4.2,3.0,0.0,29.13,80.08,0.97,1.05,0.0,0.0,8.0,0.0,1.0,0.0,0.0
207,3,3.0,4.2,3.0,0.0,19.42,26.61,0.96,1.05,0.0,0.0,6.0,0.0,1.0,0.0,0.0
208,0,0.0,0.0,4.0,0.88,0.09,224.94,0.93,1.02,0.0,0.0,12.0,3.0,0.0,0.0,0.0
209,1,1.0,3.9,5.0,0.86,7.19,108.29,0.91,1.01,0.0,0.0,21.0,4.0,0.0,1.0,0.0
210,1,1.0,9.2,4.0,0.01,13.48,181.58,0.94,1.03,0.0,0.0,6.0,0.0,1.0,0.0,0.0
211,1,1.0,3.9,5.0,0.77,16.93,112.69,0.91,1.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0
212,1,1.0,9.2,4.0,0.0,26.84,84.24,0.94,1.03,0.0,0.0,7.0,2.0,1.0,0.0,0.0
213,4,4.0,3.9,4.0,0.21,16.77,65.43,0.93,1.02,0.0,0.0,6.0,4.0,0.0,0.0,0.0
214,3,4.0,3.9,5.0,0.25,22.03,95.04,0.92,1.01,0.0,0.0,5.0,4.0,0.0,0.0,2.0
215,2,3.0,1.6,5.0,1.02,14.12,107.65,0.88,0.98,0.0,0.0,8.0,2.0,1.0,0.0,0.0
216,1,3.0,1.6,7.0,1.36,14.71,35.29,0.88,0.97,0.0,0.0,9.0,0.0,1.0,1.0,0.0
217,3,4.0,3.9,5.0,0.22,25.69,17.58,0.92,1.0,0.0,0.0,5.0,4.0,1.0,0.0,2.0
218,3,4.0,3.9,5.0,0.53,32.25,92.51,0.9,0.99,0.0,0.0,4.0,3.0,0.0,0.0,0.0
219,3,3.0,1.6,6.0,0.84,23.06,121.62,0.88,0.97,0.0,0.0,4.0,3.0,1.0,0.0,2.0
220,4,4.0,1.6,8.0,1.31,27.56,75.24,0.86,0.96,0.0,0.0,4.0,0.0,1.0,1.0,1.0
221,3,4.0,3.9,5.0,0.59,39.24,104.03,0.9,0.98,0.0,0.0,4.0,3.0,1.0,0.0,0.0
222,4,4.0,3.9,6.0,0.62,40.89,41.21,0.89,0.97,0.0,0.0,4.0,3.0,1.0,1.0,0.0
223,0,0.0,0.0,0.0,0.0,0.0,60.13,0.91,1.05,0.0,0.0,10.0,7.0,1.0,0.0,2.0
224,1,1.0,1.8,2.0,0.0,0.06,71.54,0.93,1.06,0.0,0.0,11.0,7.0,1.0,0.0,1.0
225,1,1.0,1.8,2.0,0.0,0.0,29.15,0.93,1.06,0.0,0.0,15.0,7.0,1.0,1.0,2.0
226,1,1.0,1.8,2.0,0.0,0.06,69.26,0.93,1.06,0.0,0.0,12.0,7.0,1.0,0.0,2.0
227,0,0.0,0.0,2.0,0.0,0.0,20.74,0.92,1.05,0.0,0.0,15.0,8.0,1.0,1.0,0.0
228,0,0.0,0.0,2.0,0.0,0.06,21.77,0.92,1.05,0.0,0.0,16.0,12.0,1.0,0.0,2.0
229,0,0.0,0.0,1.0,0.0,0.09,48.31,1.0,1.21,0.0,0.0,6.0,3.0,0.0,0.0,0.0
230,0,0.0,0.0,1.0,0.0,0.06,42.6,0.99,1.2,0.0,0.0,6.0,3.0,1.0,0.0,2.0
231,0,0.0,0.0,1.0,0.0,0.09,27.86,0.99,1.2,0.0,0.0,8.0,0.0,1.0,0.0,2.0
232,0,0.0,0.0,1.0,0.0,0.09,70.98,0.99,1.19,0.0,0.0,21.0,7.0,0.0,1.0,0.0
233,2,2.0,3.3,2.0,0.0,0.09,74.29,0.97,1.17,0.0,0.0,26.0,16.0,1.0,1.0,2.0
234,2,2.0,3.3,2.0,0.0,0.06,19.15,0.95,1.16,0.0,0.0,22.0,16.0,1.0,0.0,2.0
235,2,2.0,2.3,2.0,0.0,14.32,25.57,0.93,1.15,0.0,0.0,28.0,9.0,0.0,1.0,0.0
236,1,1.0,3.3,2.0,0.0,13.21,23.03,0.93,1.14,0.0,0.0,23.0,11.0,0.0,1.0,2.0
237,2,2.0,2.3,2.0,0.0,20.9,34.26,0.93,1.14,0.0,0.0,25.0,11.0,0.0,0.0,2.0
238,1,2.0,3.3,2.0,0.0,8.38,64.63,0.94,1.15,0.0,0.0,19.0,2.0,1.0,0.0,0.0
239,0,0.0,0.0,0.0,0.0,0.06,29.64,0.94,1.2,0.0,0.0,36.0,16.0,1.0,0.0,2.0
240,0,0.0,0.0,0.0,0.07,0.09,62.37,0.92,1.18,0.0,0.0,36.0,0.0,0.0,0.0,0.0
241,0,0.0,0.0,0.0,0.06,0.06,61.78,0.91,1.16,0.0,0.0,0.0,0.0,0.0,1.0,0.0
242,0,0.0,0.0,1.0,0.06,0.09,18.65,0.9,1.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0
243,0,0.0,0.0,2.0,0.06,0.06,14.28,0.88,1.13,0.0,0.0,0.0,0.0,1.0,1.0,2.0
244,0,0.0,0.0,3.0,0.06,0.0,46.77,0.88,1.13,0.0,0.0,0.0,0.0,1.0,1.0,2.0
245,0,0.0,0.0,5.0,0.06,0.06,67.48,0.87,1.13,0.0,0.0,0.0,0.0,0.0,0.0,2.0
246,0,0.0,0.0,5.0,0.06,0.0,36.29,0.87,1.13,0.0,0.0,0.0,0.0,1.0,0.0,2.0
247,0,0.0,0.0,4.0,0.06,4.09,29.72,0.87,1.12,0.0,0.0,0.0,0.0,1.0,0.0,2.0
248,0,0.0,0.0,3.0,0.06,0.09,18.65,0.87,1.12,0.0,0.0,0.0,0.0,1.0,0.0,2.0
249,0,0.0,0.0,5.0,0.06,0.56,31.05,0.87,1.12,0.0,0.0,0.0,0.0,0.0,0.0,2.0
250,0,0.0,0.0,4.0,0.06,0.0,35.94,0.87,1.12,0.0,0.0,0.0,0.0,0.0,0.0,2.0
251,0,0.0,0.0,3.0,0.06,0.09,33.65,0.87,1.13,0.0,0.0,0.0,0.0,1.0,1.0,2.0
252,0,0.0,0.0,5.0,0.06,0.06,52.62,0.86,1.12,0.0,0.0,0.0,0.0,1.0,0.0,2.0
253,0,0.0,0.0,5.0,0.07,0.06,71.48,0.86,1.12,0.0,0.0,0.0,0.0,1.0,1.0,2.0
254,0,0.0,0.0,5.0,0.07,0.0,80.29,0.87,1.12,0.0,0.0,0.0,0.0,1.0,1.0,2.0
255,0,0.0,0.0,5.0,0.07,8.91,91.01,0.86,1.11,0.0,0.0,0.0,0.0,1.0,0.0,2.0
256,0,0.0,0.0,0.0,0.31,2.04,30.74,0.92,1.54,0.0,0.0,23.0,10.0,1.0,0.0,2.0
257,0,0.0,0.0,0.0,0.01,0.06,23.5,0.95,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0
258,0,0.0,0.0,0.0,0.06,0.06,22.38,0.94,1.49,0.0,0.0,15.0,0.0,1.0,0.0,2.0
259,0,0.0,0.0,1.0,0.01,0.06,26.96,0.98,1.48,0.0,0.0,0.0,0.0,1.0,0.0,0.0
260,0,0.0,0.0,4.0,53.47,133.39,7.29,0.75,1.56,0.0,0.0,4.0,4.0,1.0,0.0,0.0
261,0,0.0,0.0,4.0,54.82,125.98,8.64,0.74,1.55,0.0,0.0,4.0,4.0,1.0,0.0,0.0
262,0,0.0,0.0,3.0,60.19,136.49,10.6,0.76,1.53,0.0,0.0,20.0,3.0,1.0,0.0,0.0
263,0,0.0,0.0,6.0,60.07,110.42,38.65,0.72,1.53,0.0,0.0,6.0,4.0,0.0,0.0,0.0
264,0,0.0,0.0,3.0,61.5,132.2,9.22,0.77,1.51,0.0,0.0,20.0,7.0,1.0,0.0,0.0
265,2,3.0,2.1,5.0,64.48,119.03,51.84,0.76,1.51,0.0,0.0,15.0,6.0,0.0,0.0,0.0
266,3,3.0,3.2,7.0,60.21,75.44,90.98,0.7,1.5,0.0,0.0,4.0,1.0,0.0,0.0,0.0
267,3,3.0,3.2,7.0,57.08,71.79,52.53,0.68,1.51,0.0,0.0,4.0,4.0,1.0,0.0,2.0
268,1,3.0,2.1,6.0,67.46,100.19,41.86,0.76,1.47,0.0,0.0,22.0,9.0,0.0,0.0,0.0
269,1,3.0,2.1,6.0,67.67,100.65,55.35,0.76,1.47,0.0,0.0,22.0,9.0,0.0,0.0,0.0
270,1,3.0,2.1,6.0,67.94,100.44,40.09,0.76,1.47,0.0,0.0,22.0,9.0,0.0,0.0,0.0
271,2,3.0,2.1,7.0,72.67,80.21,96.97,0.74,1.46,0.0,0.0,14.0,0.0,1.0,0.0,0.0
272,1,1.0,2.1,7.0,74.88,71.04,38.88,0.73,1.45,0.0,0.0,3.0,1.0,1.0,0.0,0.0
273,4,4.0,3.2,9.0,60.68,45.82,20.78,0.69,1.47,0.0,0.0,4.0,3.0,1.0,0.0,0.0
274,3,6.0,2.5,7.0,27.27,27.9,10.27,0.65,1.47,0.0,0.0,19.0,0.0,1.0,0.0,0.0
275,1,1.0,4.5,8.0,65.86,39.99,12.44,0.7,1.45,0.0,0.0,3.0,3.0,1.0,0.0,0.0
276,2,4.0,2.0,9.0,10.68,19.96,34.56,0.93,2.38,0.0,0.0,0.0,0.0,1.0,0.0,0.0
277,2,4.0,2.0,10.0,11.92,18.33,61.69,0.93,2.38,0.0,0.0,0.0,0.0,1.0,0.0,2.0
278,3,4.0,2.0,10.0,13.83,23.61,26.63,0.92,2.37,0.0,0.0,0.0,0.0,1.0,1.0,0.0
279,1,1.0,4.3,7.0,16.08,0.09,1145.76,0.91,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,1,1.0,8.2,0.0,2.57,5.74,49.19,0.89,2.39,1.0,0.0,0.0,0.0,1.0,1.0,2.0
281,1,1.0,8.2,0.0,7.93,0.06,59.88,0.88,2.39,1.0,0.0,0.0,0.0,0.0,1.0,0.0
282,2,2.0,3.3,0.0,14.0,0.06,42.68,0.88,2.39,0.0,0.0,0.0,0.0,1.0,1.0,0.0
283,1,1.0,8.2,0.0,1.9,0.94,54.19,0.87,2.38,1.0,0.0,0.0,0.0,1.0,0.0,2.0
284,1,1.0,3.3,1.0,2.24,0.0,11.29,0.83,2.35,0.0,0.0,0.0,0.0,1.0,1.0,0.0
285,1,1.0,3.3,1.0,6.17,0.5,70.27,0.83,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,1,1.0,3.3,1.0,1.6,0.0,33.12,0.82,2.34,0.0,0.0,0.0,0.0,1.0,0.0,0.0
287,1,1.0,3.3,1.0,5.02,1.34,51.67,0.81,2.34,0.0,0.0,0.0,0.0,1.0,0.0,2.0
288,0,0.0,0.0,2.0,13.98,8.25,30.7,0.81,2.35,0.0,0.0,0.0,0.0,1.0,1.0,0.0
289,2,2.0,1.3,2.0,5.73,0.06,56.48,0.79,2.33,0.0,0.0,0.0,0.0,1.0,0.0,0.0
290,2,2.0,1.3,2.0,6.87,0.09,64.58,0.79,2.33,0.0,0.0,0.0,0.0,0.0,1.0,0.0
291,1,1.0,2.0,1.0,0.0,0.06,61.78,0.88,3.08,0.0,0.0,0.0,0.0,0.0,1.0,0.0
292,1,1.0,2.0,1.0,0.0,0.09,16.72,0.87,3.08,0.0,0.0,0.0,0.0,1.0,0.0,0.0
293,1,1.0,2.0,1.0,0.0,3.06,55.5,0.86,3.07,0.0,0.0,0.0,0.0,1.0,,0.0
294,1,1.0,3.8,2.0,0.0,40.18,53.57,0.86,3.17,0.0,0.0,0.0,0.0,1.0,1.0,0.0
295,2,2.0,3.6,3.0,0.0,28.57,46.43,0.85,3.16,0.0,0.0,0.0,0.0,0.0,1.0,0.0
296,1,1.0,1.6,1.0,0.0,6.19,30.84,0.88,3.12,0.0,0.0,0.0,0.0,1.0,1.0,0.0
297,1,1.0,1.6,2.0,0.0,7.38,53.16,0.87,3.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,1,1.0,3.6,3.0,0.0,14.15,44.06,0.84,3.15,0.0,0.0,0.0,0.0,1.0,1.0,0.0
299,0,0.0,0.0,3.0,0.36,0.94,17.96,0.82,3.12,0.0,0.0,0.0,0.0,1.0,0.0,0.0
300,1,1.0,1.6,0.0,0.0,0.06,23.18,0.87,3.08,0.0,0.0,0.0,0.0,0.0,1.0,0.0
301,0,0.0,0.0,2.0,0.19,2.5,10.6,0.82,3.11,0.0,0.0,0.0,0.0,1.0,1.0,0.0
302,0,0.0,0.0,1.0,0.46,8.03,36.75,0.81,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,0,0.0,0.0,0.0,0.0,0.09,23.8,0.87,3.07,0.0,0.0,0.0,0.0,1.0,0.0,0.0
304,0,0.0,0.0,2.0,25.3,0.09,23.28,0.78,2.87,0.0,0.0,0.0,0.0,1.0,0.0,0.0
305,0,0.0,0.0,0.0,0.04,0.06,17.14,0.9,2.71,0.0,0.0,0.0,0.0,1.0,0.0,0.0
306,0,0.0,0.0,1.0,0.28,0.0,19.7,0.88,2.71,0.0,0.0,0.0,0.0,1.0,0.0,0.0
307,0,0.0,0.0,1.0,0.24,0.06,21.34,0.88,2.71,0.0,0.0,0.0,0.0,1.0,0.0,0.0
308,0,0.0,0.0,1.0,1.26,0.06,73.61,0.93,2.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0
309,0,0.0,0.0,2.0,1.43,0.06,29.81,0.91,2.65,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310,1,1.0,1.0,0.0,6.37,0.06,73.79,0.97,2.52,0.0,0.0,0.0,0.0,1.0,1.0,2.0
311,1,1.0,1.0,0.0,6.27,0.0,68.49,0.97,2.52,0.0,0.0,0.0,0.0,1.0,1.0,2.0
312,1,1.0,1.0,0.0,5.88,0.06,102.96,0.97,2.52,0.0,0.0,0.0,0.0,1.0,0.0,0.0
313,0,1.0,1.0,0.0,6.17,0.06,45.79,0.96,2.51,0.0,0.0,0.0,0.0,1.0,1.0,2.0
314,0,1.0,1.0,0.0,5.87,8.18,22.81,0.95,2.5,0.0,0.0,0.0,0.0,1.0,0.0,2.0
315,0,1.0,1.0,0.0,5.66,7.74,63.65,0.95,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0
316,0,1.0,1.0,1.0,5.47,5.23,24.7,0.94,2.5,0.0,0.0,0.0,0.0,1.0,0.0,2.0
317,0,0.0,0.0,1.0,4.29,0.06,25.98,0.51,2.07,0.0,0.0,0.0,0.0,1.0,0.0,0.0
318,0,0.0,0.0,1.0,3.15,0.06,48.99,0.52,2.07,0.0,0.0,0.0,0.0,1.0,1.0,0.0
319,1,1.0,0.0,3.0,11.05,1.93,13.78,0.52,2.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320,0,2.0,1.9,3.0,10.89,16.6,216.58,0.5,2.04,0.0,0.0,0.0,0.0,1.0,1.0,0.0
321,0,0.0,0.0,1.0,15.78,38.39,9.36,0.45,1.99,0.0,0.0,0.0,0.0,1.0,1.0,0.0
322,1,1.0,3.0,3.0,23.97,2.83,140.62,0.47,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,0,0.0,0.0,0.0,0.0,0.06,7.0,0.29,1.37,0.0,0.0,0.0,0.0,1.0,0.0,2.0
324,0,0.0,0.0,2.0,0.0,0.06,42.6,0.11,1.72,0.0,0.0,0.0,0.0,1.0,0.0,1.0
325,1,1.0,3.4,2.0,0.31,0.09,57.15,0.19,1.77,0.0,0.0,0.0,0.0,1.0,0.0,2.0
326,0,0.0,0.0,2.0,0.02,0.06,25.92,0.11,1.72,0.0,0.0,0.0,0.0,1.0,1.0,2.0
327,0,0.0,0.0,2.0,0.07,0.06,43.75,0.13,1.72,0.0,0.0,0.0,0.0,1.0,0.0,0.0
328,2,2.0,2.4,2.0,0.19,0.06,54.95,0.13,1.71,0.0,0.0,0.0,0.0,1.0,0.0,1.0
329,3,3.0,2.4,3.0,0.31,12.21,13.82,0.19,1.73,0.0,0.0,0.0,0.0,1.0,0.0,0.0
330,3,3.0,2.4,3.0,0.32,9.45,68.2,0.18,1.72,0.0,0.0,0.0,0.0,1.0,0.0,2.0
331,1,1.0,2.0,3.0,0.1,0.06,18.89,0.08,1.63,0.0,0.0,0.0,0.0,1.0,1.0,0.0
332,0,0.0,0.0,3.0,0.1,0.06,34.24,0.07,1.61,0.0,0.0,0.0,0.0,1.0,0.0,0.0
333,0,0.0,0.0,3.0,0.1,0.06,39.51,0.07,1.62,0.0,0.0,0.0,0.0,1.0,1.0,0.0
334,1,1.0,2.0,4.0,0.11,7.49,30.84,0.1,1.63,0.0,0.0,0.0,0.0,1.0,0.0,0.0
335,1,2.0,2.0,6.0,0.12,18.56,58.32,0.11,1.64,0.0,0.0,0.0,0.0,1.0,0.0,0.0
336,0,0.0,0.0,6.0,0.1,0.06,79.63,0.08,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,0,0.0,0.0,6.0,0.1,0.0,64.63,0.09,1.61,0.0,0.0,0.0,0.0,1.0,0.0,0.0
338,0,0.0,0.0,6.0,0.11,0.09,66.46,0.1,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,0,0.0,0.0,6.0,0.1,0.0,57.02,0.09,1.59,0.0,0.0,0.0,0.0,1.0,0.0,0.0
340,0,0.0,0.0,6.0,0.1,0.09,48.08,0.09,1.61,0.0,0.0,0.0,0.0,0.0,1.0,0.0
341,0,0.0,0.0,8.0,0.1,0.09,35.99,0.1,1.61,0.0,0.0,0.0,0.0,1.0,0.0,0.0
342,3,3.0,3.8,7.0,0.12,14.37,43.32,0.12,1.63,0.0,0.0,0.0,0.0,1.0,0.0,2.0
343,0,0.0,0.0,6.0,0.1,0.09,58.85,0.09,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,0,0.0,0.0,8.0,0.1,0.0,83.12,0.1,1.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0
345,0,0.0,0.0,8.0,0.11,0.06,55.04,0.11,1.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0
346,0,0.0,0.0,4.0,0.1,0.06,20.22,0.1,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,0,0.0,0.0,4.0,0.1,0.06,47.0,0.11,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,0,0.0,0.0,3.0,0.12,0.06,54.43,0.11,1.54,0.0,0.0,0.0,0.0,1.0,0.0,0.0
349,0,0.0,0.0,4.0,0.1,0.06,31.1,0.13,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,2,2.0,2.8,5.0,0.1,0.06,57.02,0.13,1.56,0.0,0.0,0.0,0.0,1.0,0.0,0.0
351,0,0.0,0.0,6.0,0.1,0.0,21.77,0.13,1.56,0.0,0.0,0.0,0.0,0.0,1.0,0.0
352,3,4.0,2.8,5.0,0.11,0.06,89.71,0.14,1.54,0.0,0.0,0.0,0.0,1.0,1.0,0.0
353,1,1.0,2.4,0.0,0.0,0.06,54.0,0.23,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,1,1.0,2.4,2.0,0.0,0.09,53.61,0.23,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,1,1.0,2.4,0.0,0.0,0.0,82.94,0.24,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,0,0.0,0.0,4.0,0.0,0.0,19.58,0.27,1.39,0.0,0.0,0.0,0.0,0.0,1.0,0.0
357,0,0.0,0.0,0.0,0.0,0.06,7.0,0.29,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,1,5.0,1.6,4.0,1.13,35.93,247.41,0.32,1.32,0.0,0.0,0.0,0.0,1.0,,0.0
359,1,5.0,1.6,4.0,1.11,33.09,297.79,0.32,1.32,0.0,0.0,0.0,0.0,1.0,,0.0
360,2,5.0,1.6,4.0,1.08,28.07,268.65,0.32,1.32,0.0,0.0,0.0,0.0,1.0,1.0,0.0
361,2,5.0,1.6,5.0,1.07,23.13,241.92,0.32,1.31,0.0,0.0,0.0,0.0,1.0,1.0,0.0
362,2,5.0,1.6,5.0,1.08,20.81,248.44,0.33,1.31,0.0,0.0,0.0,0.0,1.0,1.0,0.0
363,2,3.0,1.6,5.0,1.36,13.56,45.03,0.32,1.32,0.0,0.0,0.0,0.0,1.0,0.0,0.0
364,2,3.0,1.6,7.0,1.4,0.75,47.03,0.33,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,1,1.0,4.2,4.0,2.61,29.31,44.67,0.39,1.24,0.0,0.0,0.0,0.0,1.0,0.0,0.0
366,1,1.0,4.2,4.0,2.55,24.12,29.64,0.39,1.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0
367,1,1.0,4.2,5.0,2.67,24.74,55.96,0.4,1.24,0.0,0.0,0.0,0.0,1.0,0.0,0.0
368,1,1.0,4.2,4.0,2.58,20.9,27.88,0.39,1.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0
369,1,1.0,3.6,7.0,2.82,0.0,50.4,0.38,1.26,0.0,0.0,0.0,0.0,0.0,1.0,0.0
370,1,1.0,3.6,7.0,2.15,0.06,95.04,0.38,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,3,3.0,3.6,6.0,2.86,5.06,51.41,0.4,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,3,3.0,3.6,8.0,2.91,0.0,56.91,0.39,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,1,1.0,3.6,7.0,2.62,0.06,87.55,0.38,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,3,3.0,3.6,5.0,3.08,9.79,62.15,0.4,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,2,2.0,1.3,7.0,0.79,0.09,64.41,0.47,1.17,0.0,0.0,7.0,5.0,0.0,0.0,0.0
376,2,2.0,2.9,10.0,0.76,2.06,46.27,0.45,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,1,1.0,3.1,8.0,0.73,0.0,53.57,0.43,1.21,0.0,0.0,0.0,0.0,0.0,1.0,2.0
378,1,1.0,3.1,8.0,0.84,0.0,21.77,0.42,1.22,0.0,0.0,0.0,0.0,0.0,0.0,2.0
379,2,3.0,2.8,10.0,0.67,0.0,30.41,0.44,1.2,0.0,0.0,0.0,0.0,1.0,0.0,2.0
380,2,2.0,1.3,11.0,0.65,0.0,37.09,0.47,1.16,0.0,0.0,8.0,1.0,0.0,0.0,2.0
381,2,3.0,2.8,11.0,0.65,7.97,13.82,0.46,1.17,0.0,0.0,0.0,0.0,1.0,0.0,2.0
382,0,0.0,0.0,3.0,0.0,0.06,30.96,0.43,1.21,0.0,0.0,0.0,0.0,0.0,1.0,0.0
383,0,0.0,0.0,3.0,0.66,0.0,55.12,0.47,1.17,0.0,0.0,8.0,5.0,0.0,1.0,0.0
384,1,1.0,0.0,4.0,0.62,0.06,72.58,0.45,1.18,0.0,0.0,0.0,0.0,0.0,1.0,0.0
385,1,2.0,2.9,5.0,0.61,0.06,70.76,0.45,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,0,0.0,0.0,3.0,0.67,0.0,57.02,0.47,1.16,0.0,0.0,8.0,1.0,0.0,0.0,0.0
387,0,0.0,0.0,4.0,0.64,0.06,47.58,0.47,1.16,0.0,0.0,0.0,0.0,1.0,0.0,2.0
388,0,0.0,0.0,4.0,0.62,0.09,43.33,0.47,1.17,0.0,0.0,0.0,0.0,1.0,1.0,2.0
389,1,1.0,0.0,5.0,0.6,0.06,30.33,0.47,1.16,0.0,0.0,0.0,0.0,1.0,0.0,2.0
390,1,2.0,2.9,5.0,0.59,0.0,12.04,0.47,1.17,0.0,0.0,0.0,0.0,1.0,0.0,2.0
391,2,2.0,2.9,7.0,0.66,10.52,45.16,0.49,1.15,0.0,0.0,0.0,0.0,0.0,0.0,2.0
392,0,0.0,0.0,2.0,0.0,0.06,44.35,0.57,1.02,0.0,0.0,18.0,0.0,1.0,1.0,2.0
393,2,2.0,2.1,3.0,0.0,6.09,26.44,0.58,1.05,0.0,0.0,19.0,10.0,1.0,0.0,0.0
394,2,2.0,2.1,3.0,0.0,0.09,37.4,0.57,1.03,0.0,0.0,19.0,9.0,1.0,0.0,0.0
395,2,2.0,2.1,3.0,0.0,2.58,70.5,0.56,1.03,0.0,0.0,13.0,9.0,0.0,0.0,0.0
396,2,2.0,2.1,4.0,0.01,17.62,22.98,0.56,1.03,0.0,0.0,19.0,7.0,1.0,1.0,0.0
397,2,2.0,2.1,5.0,0.0,26.34,75.17,0.57,1.05,0.0,0.0,21.0,13.0,0.0,1.0,0.0
398,3,3.0,1.6,3.0,0.0,0.09,34.52,0.55,1.01,0.0,0.0,13.0,0.0,1.0,0.0,0.0
399,3,3.0,1.6,4.0,0.0,3.31,38.81,0.55,1.02,0.0,0.0,15.0,3.0,0.0,1.0,0.0
400,3,3.0,1.6,3.0,0.0,0.09,36.94,0.54,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0
401,3,3.0,1.6,4.0,0.46,17.51,77.11,0.55,1.02,0.0,0.0,28.0,11.0,1.0,1.0,0.0
402,1,1.0,4.9,5.0,0.48,48.36,122.43,0.55,1.04,0.0,0.0,23.0,7.0,0.0,0.0,0.0
403,1,1.0,2.0,5.0,0.72,33.1,601.47,0.52,1.0,0.0,0.0,22.0,6.0,0.0,1.0,0.0
404,1,1.0,3.3,0.0,13.83,28.38,61.4,0.45,1.24,1.0,0.0,0.0,0.0,0.0,0.0,0.0
405,1,1.0,3.3,0.0,18.41,42.06,90.33,0.44,1.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0
406,1,1.0,3.3,0.0,14.38,18.88,63.24,0.45,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,1,1.0,3.3,0.0,17.03,27.48,56.91,0.45,1.24,1.0,0.0,0.0,0.0,0.0,0.0,0.0
408,1,1.0,3.3,2.0,25.41,46.58,85.28,0.45,1.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0
409,1,1.0,3.3,1.0,20.99,21.76,65.32,0.47,1.23,1.0,0.0,0.0,0.0,0.0,0.0,0.0
410,1,1.0,3.3,4.0,6.55,0.06,38.16,0.49,1.18,0.0,0.0,0.0,0.0,1.0,0.0,0.0
411,1,1.0,3.3,4.0,6.41,0.09,43.5,0.49,1.18,0.0,0.0,0.0,0.0,1.0,0.0,0.0
412,2,2.0,2.8,4.0,11.28,0.0,65.15,0.5,1.18,0.0,0.0,0.0,0.0,1.0,0.0,0.0
413,2,2.0,2.8,4.0,15.6,0.0,36.75,0.49,1.18,0.0,0.0,0.0,0.0,1.0,1.0,0.0
414,2,2.0,2.8,4.0,19.4,1.05,37.76,0.49,1.19,0.0,0.0,0.0,0.0,1.0,0.0,0.0
415,1,1.0,4.2,3.0,49.23,35.01,16.96,0.47,1.24,1.0,0.0,0.0,0.0,1.0,0.0,0.0
416,1,1.0,3.3,6.0,41.13,28.18,8.87,0.49,1.21,0.0,0.0,0.0,0.0,1.0,0.0,0.0
417,1,1.0,3.3,7.0,41.21,33.5,11.49,0.49,1.21,0.0,0.0,0.0,0.0,1.0,0.0,0.0
418,1,1.0,3.3,8.0,47.01,30.03,8.35,0.5,1.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
419,1,1.0,2.2,1.0,0.0,28.3,46.79,0.43,0.82,0.0,0.0,0.0,0.0,1.0,1.0,2.0
420,0,0.0,0.0,0.0,0.0,0.0,23.04,0.43,0.86,0.0,0.0,20.0,0.0,1.0,0.0,2.0
