2,3,1.7,4,0,32.37,36.94,38645.74,438.01,0,,
3,3,1.7,4,0.01,31.17,23.44,38640.39,431.41,0,,
2,1,1.7,4,0.14,18.35,33.58,38636.97,424.75,0,,
2,3,1.7,4,0,38.93,59.67,38644.09,438.57,0,,
2,3,1.7,3,0,40.31,17.5,38649.62,445.49,0,,
3,3,1.7,5,0,30.37,67.32,38635.43,427.46,0,,
1,1,9,3,0,0.06,12.53,38684.45,461.78,0,,
1,1,9,5,0,0,37.32,38659.47,435.72,0,,
3,3,4.3,2,0,0,31.1,38701.02,475.52,0,,
3,3,4.3,2,0,0.09,28.93,38706.98,481.56,2,,
2,2,2,5,0,0.09,5.4,38638.97,414.68,0,,
2,3,1.7,2,0,11.06,83.94,38654.75,429.78,0,,
2,3,1.7,3,0,8.4,44.64,38647.39,422.1,0,,
0,0,0,1,0.28,0.06,151.26,38653.27,427.88,1,,
0,0,0,2,32.14,20.63,15.52,38712.1,486.73,2,,
0,0,0,2,30.88,14.26,21.54,38705.9,480.49,0,,
1,1,8.2,1,94.82,0,192.84,16654.36,14194.6,0,,
1,1,8.2,2,94.94,4.13,287.48,16656.7,14198.49,0,,
1,1,8.2,2,95.39,0.09,37.8,16656.16,14196.88,0,,
1,1,8.2,2,95.06,6.62,36.75,16670.84,14180.44,0,,
1,1,8.2,2,94.78,3.78,17.96,16666.84,14187.8,0,,
1,1,8.2,2,94.66,0.38,22.12,16674.41,14178.91,0,,
1,1,8.2,2,94.86,3.31,4.75,16670.39,14183.29,0,,
1,1,8.2,2,93.74,0.06,141.03,16678.64,14179.76,0,,
1,1,8.2,2,94.52,0.09,58.82,16686.07,14166.32,0,,
1,1,2.2,3,89.87,0.06,42.94,16718.51,14139.44,0,,
1,1,8.2,3,93.88,0.06,22.44,16683.8,14173.38,0,,
